neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,year,month,day
1,21,0,58,0.0890890890890891,0,0.041570438799076216,2,361,2019,8,12
1,36,1,118,0.004004004004004004,1,0.052347959969207075,3,333,2019,6,17
1,25,0,50,0.01701701701701702,0,0.041570438799076216,2,359,2019,8,12
1,25,0,54,0.01701701701701702,0,0.041570438799076216,3,360,2019,8,12
1,38,1,135,0.0890890890890891,0,0.041570438799076216,2,365,2019,8,12
1,36,1,100,0.002002002002002002,1,0.04387990762124711,3,327,2019,6,24
1,36,1,110,0.024024024024024024,2,0.06466512702078521,3,358,2019,8,13
1,26,0,60,0.0,3,0.22016936104695922,0,82,2019,8,25
1,26,0,57,0.01701701701701702,0,0.041570438799076216,2,331,2019,8,12
1,31,0,50,0.17917917917917917,0,0.041570438799076216,0,180,2019,8,12
1,25,1,240,0.001001001001001001,3,0.28252501924557355,2,222,2019,8,8
1,25,1,240,0.001001001001001001,3,0.2063125481139338,2,233,2019,8,8
1,25,1,240,0.001001001001001001,3,0.2286374133949192,2,256,2019,7,11
1,25,1,240,0.001001001001001001,3,0.1693610469591994,2,327,2019,8,8
1,25,1,240,0.001001001001001001,3,0.2540415704387991,2,244,2019,8,4
1,25,1,281,0.001001001001001001,3,0.29176289453425713,2,213,2019,8,5
1,25,1,281,0.001001001001001001,3,0.25096227867590454,2,315,2019,8,11
1,25,1,281,0.001001001001001001,3,0.35026943802925325,2,313,2019,8,11
1,25,1,281,0.001001001001001001,3,0.29176289453425713,2,230,2019,7,23
1,25,1,360,0.001001001001001001,3,0.2655889145496536,2,181,2019,8,10
1,25,1,360,0.001001001001001001,3,0.29715165511932257,2,165,2019,8,9
1,25,1,360,0.001001001001001001,3,0.3648960739030023,2,182,2019,8,4
1,25,1,360,0.001001001001001001,3,0.21709006928406469,2,212,2019,8,12
1,25,1,360,0.001001001001001001,3,0.2655889145496536,2,205,2019,8,3
1,26,0,57,0.01701701701701702,0,0.041570438799076216,3,331,2019,8,12
1,31,1,118,0.0,2,0.11855273287143957,0,107,2019,8,9
1,31,0,90,0.0,2,0.05696689761354888,0,351,2019,8,26
0,23,1,181,0.002002002002002002,0,0.041570438799076216,2,0,2019,8,12
0,23,1,181,0.004004004004004004,0,0.041570438799076216,2,0,2019,8,12
1,36,0,65,0.02902902902902903,2,0.09083910700538876,0,146,2019,7,29
1,25,0,58,0.01701701701701702,0,0.041570438799076216,2,359,2019,8,12
1,32,1,381,0.0,1,0.06620477290223248,2,365,2019,6,8
1,26,1,132,0.001001001001001001,0,0.013856812933025403,2,331,2019,3,20
1,26,1,111,0.001001001001001001,2,0.05619707467282525,2,333,2019,8,11
1,36,1,128,0.007007007007007007,0,0.041570438799076216,3,320,2019,8,12
1,38,1,112,0.0890890890890891,0,0.041570438799076216,2,365,2019,8,12
1,36,1,218,0.002002002002002002,0,0.01770592763664357,3,260,2019,4,25
1,21,0,60,0.0890890890890891,0,0.018475750577367205,3,289,2019,5,1
1,30,1,150,0.009009009009009009,0,0.041570438799076216,3,242,2019,8,12
1,25,1,287,0.02902902902902903,0,0.041570438799076216,3,265,2019,8,12
1,28,0,100,0.0,2,0.1170130869899923,1,177,2019,8,11
1,25,0,58,0.006006006006006006,0,0.01770592763664357,0,256,2019,4,25
1,36,1,287,0.013013013013013013,0,0.041570438799076216,3,262,2019,8,12
1,38,1,206,0.02902902902902903,0,0.041570438799076216,2,0,2019,8,12
1,36,1,181,0.014014014014014014,0,0.041570438799076216,3,365,2019,8,12
1,36,1,278,0.006006006006006006,0,0.041570438799076216,3,85,2019,8,12
1,25,1,200,0.014014014014014014,0,0.041570438799076216,3,365,2019,8,12
1,35,0,82,0.0,1,0.0800615858352579,0,90,2019,8,17
1,26,0,57,0.01701701701701702,0,0.041570438799076216,3,341,2019,8,12
1,26,1,129,0.001001001001001001,0,0.013856812933025403,2,303,2019,3,22
1,26,1,122,0.0,3,0.17244033872209394,2,292,2019,8,3
1,21,1,149,0.002002002002002002,1,0.03002309468822171,2,64,2019,4,16
1,30,1,219,0.012012012012012012,0,0.01924557351809084,0,334,2019,5,5
1,28,1,131,0.01701701701701702,0,0.041570438799076216,3,365,2019,8,12
1,35,0,51,0.0890890890890891,0,0.041570438799076216,0,90,2019,8,12
0,6,0,44,0.004004004004004004,2,0.1578137028483449,0,87,2019,7,30
1,25,0,58,0.01701701701701702,0,0.041570438799076216,2,359,2019,8,12
1,26,1,132,0.0,0,0.013856812933025403,2,266,2019,3,23
1,26,1,104,0.0,2,0.08622016936104696,2,277,2019,8,11
1,36,1,137,0.002002002002002002,0,0.041570438799076216,2,361,2019,8,12
1,31,0,85,0.0,2,0.1285604311008468,0,165,2019,8,11
1,31,0,44,0.0,2,0.15242494226327943,2,131,2019,7,26
1,25,1,199,0.006006006006006006,1,0.052347959969207075,3,115,2019,5,31
1,25,1,287,0.006006006006006006,1,0.04003079291762895,3,180,2019,7,19
0,8,0,15,0.02902902902902903,0,0.041570438799076216,0,296,2019,8,12
1,31,1,169,0.0,2,0.0962278675904542,2,147,2019,8,4
1,31,0,81,0.001001001001001001,1,0.15011547344110854,0,12,2019,7,30
1,31,0,81,0.001001001001001001,2,0.11162432640492687,0,15,2019,8,26
1,21,0,58,0.0890890890890891,0,0.016936104695919937,3,352,2019,4,23
1,37,1,287,0.001001001001001001,3,0.34026173979984603,1,22,2019,8,18
1,31,1,190,0.0,2,0.06004618937644342,0,120,2019,7,9
1,21,1,240,0.002002002002002002,0,0.041570438799076216,1,65,2019,8,12
1,21,1,240,0.002002002002002002,1,0.050808314087759814,1,62,2019,8,9
1,31,0,54,0.0,3,0.21401077752117015,2,158,2019,6,30
1,38,1,153,0.006006006006006006,0,0.07621247113163972,3,3,2019,8,3
1,36,1,244,0.004004004004004004,0,0.041570438799076216,2,254,2019,8,12
1,38,1,135,0.08808808808808809,0,0.041570438799076216,2,262,2019,8,12
1,38,1,135,0.08808808808808809,0,0.041570438799076216,2,210,2019,8,12
1,38,1,108,0.08808808808808809,0,0.041570438799076216,2,363,2019,8,12
1,38,1,110,0.08808808808808809,0,0.041570438799076216,2,363,2019,8,12
1,37,1,208,0.006006006006006006,2,0.1331793687451886,2,94,2019,8,15
1,29,0,40,0.004004004004004004,0,0.04387990762124711,0,14,2019,7,8
1,32,1,287,0.001001001001001001,2,0.18629715165511934,0,47,2019,8,22
1,31,1,237,0.002002002002002002,0,0.041570438799076216,3,177,2019,8,12
1,31,1,237,0.002002002002002002,0,0.02155504234026174,3,0,2019,5,16
1,31,1,187,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,31,1,158,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,31,1,158,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,31,1,158,0.002002002002002002,0,0.05696689761354888,3,359,2019,7,20
1,27,0,60,0.0890890890890891,0,0.041570438799076216,1,279,2019,8,12
1,28,1,135,0.001001001001001001,2,0.1855273287143957,1,243,2019,8,14
1,31,1,237,0.002002002002002002,0,0.05311778290993071,3,365,2019,7,17
1,30,0,65,0.004004004004004004,0,0.04311008468052348,0,180,2019,7,7
1,31,1,228,0.002002002002002002,0,0.041570438799076216,3,332,2019,8,12
1,31,1,228,0.013013013013013013,0,0.041570438799076216,3,365,2019,8,12
1,31,1,225,0.002002002002002002,0,0.041570438799076216,2,332,2019,8,12
1,35,1,135,0.002002002002002002,3,0.6204772902232487,1,160,2019,8,21
1,35,1,169,0.002002002002002002,1,0.044649730561970746,1,167,2019,7,24
1,31,1,187,0.01901901901901902,0,0.041570438799076216,3,332,2019,8,12
1,31,1,228,0.002002002002002002,0,0.041570438799076216,3,332,2019,8,12
1,36,1,169,0.013013013013013013,0,0.041570438799076216,3,365,2019,8,12
1,35,1,125,0.001001001001001001,3,0.20323325635103925,0,208,2019,7,29
1,32,1,131,0.013013013013013013,0,0.041570438799076216,3,365,2019,8,12
1,25,1,287,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,31,1,199,0.0,2,0.15550423402617397,1,339,2019,8,4
0,8,0,44,0.002002002002002002,1,0.050808314087759814,0,364,2019,7,2
1,31,0,99,0.001001001001001001,0,0.041570438799076216,1,364,2019,8,12
1,31,0,90,0.001001001001001001,1,0.047729022324865276,1,363,2019,7,11
1,27,0,49,0.002002002002002002,0,0.041570438799076216,0,0,2019,8,12
1,31,0,65,0.006006006006006006,1,0.06620477290223248,2,80,2019,6,29
1,21,0,58,0.0890890890890891,0,0.041570438799076216,2,365,2019,8,12
1,26,0,87,0.001001001001001001,3,0.2909930715935335,0,0,2019,8,12
1,28,0,150,0.0,0,0.041570438799076216,3,365,2019,8,12
1,25,1,110,0.0890890890890891,0,0.041570438799076216,1,291,2019,8,12
1,38,1,337,0.004004004004004004,3,0.3364126250962279,2,119,2019,8,24
1,17,0,65,0.001001001001001001,1,0.04695919938414164,1,33,2019,6,7
1,35,1,169,0.002002002002002002,3,0.20092378752886839,1,165,2019,8,16
1,30,1,399,0.001001001001001001,1,0.07236335642802155,1,304,2019,8,11
1,31,1,99,0.004004004004004004,0,0.041570438799076216,3,365,2019,8,12
1,31,1,199,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,31,1,178,0.002002002002002002,0,0.07621247113163972,3,365,2019,8,19
1,31,1,237,0.002002002002002002,2,0.12317167051578137,3,0,2019,7,17
1,26,1,132,0.0,1,0.15319476520400307,2,314,2019,8,13
1,24,1,190,0.02702702702702703,0,0.041570438799076216,3,364,2019,8,12
1,25,1,128,0.014014014014014014,0,0.041570438799076216,3,365,2019,8,12
1,31,1,237,0.002002002002002002,2,0.07313317936874518,3,356,2019,7,4
1,31,1,199,0.002002002002002002,0,0.050808314087759814,3,360,2019,7,15
1,31,1,199,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,31,1,199,0.002002002002002002,0,0.041570438799076216,3,361,2019,8,12
1,31,1,199,0.002002002002002002,0,0.03926096997690531,3,365,2019,7,2
1,25,1,140,0.014014014014014014,0,0.07621247113163972,3,365,2019,8,12
1,31,1,199,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,31,1,99,0.002002002002002002,0,0.041570438799076216,3,361,2019,8,12
1,31,1,137,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,31,1,208,0.002002002002002002,0,0.025404157043879907,3,365,2019,6,1
1,31,1,187,0.002002002002002002,0,0.041570438799076216,3,362,2019,8,12
1,32,1,187,0.002002002002002002,2,0.09776751347190146,1,167,2019,7,29
1,38,1,399,0.001001001001001001,3,0.37798306389530406,1,264,2019,7,27
1,31,1,199,0.0,3,0.17551963048498848,1,343,2019,8,1
1,25,1,265,0.001001001001001001,2,0.178598922247883,1,338,2019,8,12
1,25,1,135,0.004004004004004004,1,0.03079291762894534,3,341,2019,8,3
1,38,0,199,0.0,2,0.08622016936104696,0,120,2019,8,22
1,38,1,150,0.0,0,0.041570438799076216,0,0,2019,8,12
1,39,1,308,0.005005005005005005,0,0.03310238645111624,1,299,2019,6,22
1,21,1,161,0.003003003003003003,0,0.018475750577367205,3,0,2019,4,30
1,38,1,137,0.02902902902902903,1,0.07621247113163972,3,306,2019,7,31
1,31,1,199,0.001001001001001001,1,0.03464203233256351,0,123,2019,7,27
1,25,1,128,0.002002002002002002,0,0.07621247113163972,2,349,2019,8,3
1,25,1,126,0.002002002002002002,0,0.061585835257890686,2,325,2019,7,23
1,32,1,126,0.002002002002002002,0,0.041570438799076216,2,243,2019,8,12
1,21,0,60,0.0890890890890891,0,0.041570438799076216,3,289,2019,8,12
1,26,0,56,0.0890890890890891,0,0.07621247113163972,1,274,2019,8,5
1,26,0,68,0.0890890890890891,0,0.041570438799076216,1,273,2019,8,12
1,26,0,65,0.0890890890890891,0,0.041570438799076216,1,364,2019,8,12
1,26,1,125,0.001001001001001001,1,0.04003079291762895,2,291,2019,6,15
0,23,1,129,0.02902902902902903,0,0.041570438799076216,3,336,2019,8,12
1,25,1,208,0.006006006006006006,0,0.041570438799076216,3,364,2019,8,12
1,25,1,106,0.02902902902902903,0,0.041570438799076216,3,300,2019,8,12
1,39,0,256,0.003003003003003003,0,0.041570438799076216,0,177,2019,8,12
1,31,1,181,0.012012012012012012,0,0.041570438799076216,3,365,2019,8,12
1,25,1,128,0.013013013013013013,0,0.041570438799076216,3,365,2019,8,12
1,35,1,124,0.0,2,0.18167821401077755,2,235,2019,8,11
1,28,0,200,0.0,0,0.041570438799076216,1,0,2019,8,12
1,28,1,115,0.001001001001001001,2,0.2686682063125481,1,253,2019,8,23
0,6,0,65,0.0,0,0.041570438799076216,1,332,2019,8,12
1,35,1,124,0.001001001001001001,2,0.10238645111624327,2,328,2019,6,5
1,26,1,299,0.001001001001001001,0,0.041570438799076216,3,364,2019,8,12
1,28,1,124,0.001001001001001001,2,0.2270977675134719,1,250,2019,8,27
1,36,1,199,0.002002002002002002,3,0.20554272517321018,1,116,2019,8,16
1,31,1,228,0.002002002002002002,0,0.041570438799076216,1,336,2019,8,12
1,31,1,228,0.002002002002002002,0,0.041570438799076216,1,337,2019,8,12
1,31,1,228,0.002002002002002002,0,0.041570438799076216,1,317,2019,8,12
1,31,1,228,0.002002002002002002,0,0.041570438799076216,1,318,2019,8,12
1,31,1,228,0.002002002002002002,0,0.041570438799076216,1,290,2019,8,12
1,31,1,228,0.002002002002002002,0,0.041570438799076216,1,319,2019,8,12
1,22,1,135,0.003003003003003003,0,0.041570438799076216,3,302,2019,8,12
1,28,1,125,0.0,3,0.3641262509622787,1,247,2019,8,26
1,25,1,100,0.0990990990990991,0,0.01539645881447267,0,179,2019,4,7
1,25,0,60,0.0,2,0.3048498845265589,0,150,2019,7,28
1,36,1,208,0.006006006006006006,0,0.041570438799076216,3,365,2019,8,12
1,36,1,399,0.006006006006006006,1,0.036181678214010776,3,360,2019,8,6
1,37,1,158,0.004004004004004004,0,0.041570438799076216,3,365,2019,8,12
1,38,1,156,0.006006006006006006,0,0.041570438799076216,2,365,2019,8,12
1,20,1,200,0.013013013013013013,0,0.041570438799076216,3,365,2019,8,12
1,25,1,156,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
0,7,0,35,0.004004004004004004,0,0.041570438799076216,0,152,2019,8,12
1,20,0,50,0.0,1,0.03464203233256351,0,0,2019,4,22
1,25,1,368,0.006006006006006006,3,0.2501924557351809,2,146,2019,8,15
1,38,1,281,0.002002002002002002,3,0.5558121632024635,0,67,2019,8,24
1,31,1,165,0.001001001001001001,3,0.36181678214010776,1,210,2019,8,20
1,36,1,178,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,36,1,287,0.006006006006006006,0,0.041570438799076216,3,365,2019,8,12
1,21,0,60,0.0890890890890891,1,0.037721324095458045,3,289,2019,6,9
1,36,1,278,0.006006006006006006,0,0.041570438799076216,3,270,2019,8,12
1,25,1,208,0.006006006006006006,0,0.01924557351809084,3,365,2019,5,5
0,8,0,81,0.0890890890890891,0,0.01539645881447267,0,88,2019,4,10
1,25,0,75,0.001001001001001001,2,0.07313317936874518,1,58,2019,6,3
1,21,0,219,0.0,2,0.07082371054657428,2,332,2019,8,11
1,36,1,149,0.006006006006006006,0,0.041570438799076216,3,365,2019,8,12
1,28,1,287,0.003003003003003003,1,0.05619707467282525,3,304,2019,7,28
1,35,1,269,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,269,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,269,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,269,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,269,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,269,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,31,1,199,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,25,1,158,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,25,1,158,0.004004004004004004,0,0.041570438799076216,3,365,2019,8,12
1,25,1,137,0.002002002002002002,0,0.041570438799076216,3,340,2019,8,12
1,25,1,137,0.013013013013013013,0,0.018475750577367205,3,365,2019,4,30
1,28,1,75,0.0890890890890891,0,0.07621247113163972,1,40,2019,7,30
1,35,1,260,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,260,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,260,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,260,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,260,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,260,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,219,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,35,1,219,0.001001001001001001,0,0.041570438799076216,2,0,2019,8,12
1,24,0,56,0.0,2,0.15319476520400307,0,342,2019,8,12
1,21,0,187,0.0,1,0.052347959969207075,2,326,2019,7,6
1,26,1,250,0.001001001001001001,2,0.17321016166281755,0,24,2019,8,21
1,25,1,137,0.002002002002002002,0,0.053887605850654344,3,340,2019,7,18
1,25,1,137,0.002002002002002002,0,0.041570438799076216,3,340,2019,8,12
1,25,1,126,0.002002002002002002,0,0.041570438799076216,2,340,2019,8,12
1,21,0,69,0.0890890890890891,0,0.041570438799076216,3,326,2019,8,12
1,30,1,150,0.001001001001001001,3,0.25789068514241725,1,324,2019,8,20
1,21,0,187,0.0,0,0.041570438799076216,2,360,2019,8,12
1,25,1,250,0.001001001001001001,0,0.016936104695919937,0,0,2019,4,22
1,38,1,158,0.002002002002002002,3,0.21401077752117015,0,58,2019,8,25
1,26,1,132,0.001001001001001001,1,0.046189376443418015,2,312,2019,5,23
1,35,1,281,0.006006006006006006,0,0.041570438799076216,3,364,2019,8,12
1,25,1,287,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,30,1,249,0.0,3,0.36027713625866054,1,6,2019,8,1
1,36,1,239,0.0,2,0.16243264049268671,2,143,2019,8,6
1,31,1,199,0.0,2,0.11778290993071594,2,134,2019,8,13
1,25,1,118,0.002002002002002002,1,0.03541185527328714,3,338,2019,6,30
1,25,1,168,0.002002002002002002,0,0.041570438799076216,3,279,2019,8,12
1,25,1,118,0.002002002002002002,1,0.04003079291762895,3,358,2019,5,16
1,25,1,118,0.002002002002002002,0,0.041570438799076216,3,335,2019,8,12
1,25,1,108,0.002002002002002002,0,0.016166281755196302,3,338,2019,4,16
1,25,1,168,0.002002002002002002,0,0.041570438799076216,3,279,2019,8,12
1,25,1,108,0.002002002002002002,0,0.041570438799076216,3,335,2019,8,12
1,25,1,108,0.002002002002002002,3,0.20708237105465746,3,345,2019,8,26
1,25,1,119,0.002002002002002002,0,0.027713625866050806,3,365,2019,6,10
1,25,1,169,0.024024024024024024,0,0.041570438799076216,3,361,2019,8,12
1,29,1,99,0.001001001001001001,0,0.016166281755196302,0,126,2019,4,15
1,26,0,94,0.001001001001001001,0,0.041570438799076216,1,362,2019,8,12
1,28,1,208,0.001001001001001001,2,0.2424942263279446,1,96,2019,8,21
1,38,1,200,0.001001001001001001,1,0.07621247113163972,0,45,2019,7,14
1,39,0,36,0.0890890890890891,0,0.041570438799076216,0,364,2019,8,12
1,25,1,128,0.014014014014014014,0,0.041570438799076216,3,361,2019,8,12
0,23,0,85,0.0,0,0.07621247113163972,1,221,2019,8,21
1,21,0,49,0.0890890890890891,2,0.12394149345650501,0,126,2019,7,24
1,31,1,99,0.002002002002002002,3,0.28329484218629714,0,45,2019,8,18
1,31,1,237,0.002002002002002002,0,0.036181678214010776,3,356,2019,6,28
1,30,1,278,0.004004004004004004,1,0.10777521170130869,3,341,2019,7,10
1,21,0,58,0.0890890890890891,0,0.024634334103156273,3,365,2019,5,29
1,36,1,199,0.013013013013013013,0,0.041570438799076216,3,365,2019,8,12
1,30,1,162,0.0,0,0.041570438799076216,1,365,2019,8,12
1,21,1,181,0.003003003003003003,1,0.07082371054657428,0,284,2019,7,24
1,35,1,315,0.006006006006006006,0,0.041570438799076216,3,364,2019,8,12
1,25,0,40,0.002002002002002002,2,0.08775981524249422,0,0,2019,6,2
1,35,1,360,0.006006006006006006,0,0.041570438799076216,3,364,2019,8,12
1,20,0,31,0.36436436436436437,0,0.041570438799076216,0,358,2019,8,12
1,36,1,158,0.006006006006006006,0,0.041570438799076216,3,365,2019,8,12
1,25,1,131,0.009009009009009009,0,0.01770592763664357,3,340,2019,4,24
1,24,1,200,0.001001001001001001,2,0.08391070053887606,1,346,2019,7,26
1,26,1,139,0.0,0,0.016936104695919937,2,208,2019,4,19
1,25,1,81,0.003003003003003003,2,0.09468822170900693,0,0,2019,5,31
1,32,1,149,0.002002002002002002,0,0.041570438799076216,3,365,2019,8,12
1,25,1,168,0.002002002002002002,2,0.09699769053117782,3,279,2019,7,27
1,25,1,106,0.02902902902902903,0,0.05850654349499615,3,257,2019,7,21
1,25,1,136,0.02902902902902903,0,0.041570438799076216,3,257,2019,8,12
1,36,1,208,0.006006006006006006,0,0.041570438799076216,3,365,2019,8,12
1,36,1,181,0.007007007007007007,0,0.01770592763664357,3,178,2019,4,27
1,38,1,319,0.0,3,0.4572748267898384,1,273,2019,8,26
1,36,1,287,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,26,0,58,0.001001001001001001,3,0.3333333333333333,0,32,2019,8,15
1,39,1,340,0.005005005005005005,0,0.03310238645111624,1,300,2019,6,22
1,25,1,287,0.002002002002002002,0,0.01924557351809084,3,365,2019,5,7
1,38,1,144,0.013013013013013013,0,0.025404157043879907,3,0,2019,6,2
1,38,1,151,0.02902902902902903,0,0.041570438799076216,3,0,2019,8,12
1,39,1,308,0.005005005005005005,0,0.03387220939183987,1,314,2019,6,24
1,38,1,175,0.02902902902902903,0,0.041570438799076216,3,230,2019,8,12
1,25,1,268,0.006006006006006006,0,0.07621247113163972,3,365,2019,8,4
1,39,1,350,0.005005005005005005,0,0.036181678214010776,1,300,2019,6,28
1,25,1,136,0.006006006006006006,0,0.050808314087759814,3,0,2019,7,15
1,38,1,194,0.02902902902902903,0,0.041570438799076216,3,342,2019,8,12
0,8,0,119,0.002002002002002002,0,0.041570438799076216,1,365,2019,8,12
1,38,1,100,0.002002002002002002,0,0.041570438799076216,0,0,2019,8,12
1,25,1,240,0.001001001001001001,2,0.13702848344880678,1,354,2019,7,27
1,24,0,165,0.0,0,0.041570438799076216,1,0,2019,8,12
1,25,1,122,0.004004004004004004,1,0.04541955350269438,3,335,2019,6,27
1,25,1,119,0.004004004004004004,0,0.041570438799076216,3,358,2019,8,12
1,25,1,124,0.004004004004004004,0,0.041570438799076216,3,338,2019,8,12
1,25,1,228,0.004004004004004004,0,0.041570438799076216,3,279,2019,8,12
1,25,1,131,0.02702702702702703,0,0.041570438799076216,3,365,2019,8,12
1,25,1,131,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,25,1,229,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,25,1,118,0.013013013013013013,0,0.041570438799076216,3,338,2019,8,12
1,25,1,118,0.002002002002002002,0,0.041570438799076216,3,338,2019,8,12
1,25,1,115,0.002002002002002002,0,0.041570438799076216,3,358,2019,8,12
1,25,1,118,0.002002002002002002,0,0.027713625866050806,3,335,2019,6,9
1,38,1,151,0.02902902902902903,0,0.041570438799076216,3,240,2019,8,12
1,21,0,181,0.0,1,0.07236335642802155,1,358,2019,6,29
1,35,1,350,0.0890890890890891,0,0.041570438799076216,0,173,2019,8,12
1,36,0,58,0.002002002002002002,2,0.09468822170900693,0,72,2019,8,11
1,26,0,57,0.02702702702702703,0,0.022324865280985373,3,285,2019,5,21
1,32,1,137,0.002002002002002002,0,0.041570438799076216,3,243,2019,8,12
1,25,1,137,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,25,1,140,0.01901901901901902,0,0.05696689761354888,3,365,2019,7,20
1,38,1,319,0.001001001001001001,2,0.09699769053117782,2,347,2019,8,2
1,38,1,193,0.0,2,0.12625096227867588,1,162,2019,7,29
1,36,1,287,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,31,1,200,0.014014014014014014,0,0.041570438799076216,3,352,2019,8,12
1,30,1,300,0.01901901901901902,0,0.041570438799076216,3,335,2019,8,12
0,23,0,131,0.001001001001001001,0,0.041570438799076216,1,333,2019,8,12
1,37,1,89,0.0,3,0.3810623556581986,0,23,2019,8,16
1,29,0,81,0.0,0,0.041570438799076216,0,57,2019,8,12
1,28,1,229,0.001001001001001001,1,0.05850654349499615,1,340,2019,8,5
1,25,1,385,0.001001001001001001,1,0.05850654349499615,1,307,2019,6,28
1,29,0,49,0.0,3,0.46112394149345654,1,70,2019,8,19
0,8,0,90,0.002002002002002002,0,0.04387990762124711,1,357,2019,7,8
0,8,0,50,0.002002002002002002,0,0.049268668206312545,1,362,2019,7,14
1,30,1,139,0.001001001001001001,0,0.07621247113163972,2,315,2019,8,4
1,30,1,131,0.001001001001001001,1,0.12394149345650501,2,334,2019,8,2
1,30,1,137,0.001001001001001001,0,0.041570438799076216,2,327,2019,8,12
0,6,0,42,0.0,2,0.15473441108545036,0,0,2019,8,12
1,27,1,300,0.002002002002002002,0,0.07621247113163972,2,365,2019,8,3
1,30,1,137,0.001001001001001001,1,0.12779060816012316,2,305,2019,8,1
0,8,0,90,0.001001001001001001,0,0.061585835257890686,1,362,2019,7,23
1,30,1,115,0.001001001001001001,1,0.09006928406466512,2,331,2019,8,2
1,30,1,119,0.001001001001001001,2,0.14087759815242495,2,341,2019,8,9
1,24,0,165,0.0,0,0.041570438799076216,1,0,2019,8,12
1,36,1,158,0.004004004004004004,0,0.041570438799076216,3,177,2019,8,12
1,31,1,187,0.006006006006006006,0,0.041570438799076216,3,180,2019,8,12
1,28,1,287,0.004004004004004004,1,0.053887605850654344,3,115,2019,6,23
1,38,1,151,0.02902902902902903,0,0.041570438799076216,3,322,2019,8,12
1,21,0,181,0.0,0,0.023094688221709007,1,352,2019,5,25
1,21,0,190,0.0,1,0.037721324095458045,1,348,2019,7,15
1,21,0,181,0.0,2,0.17090069284064666,1,343,2019,8,7
1,21,0,169,0.0,1,0.09853733641262509,1,344,2019,8,11
1,21,0,281,0.0,1,0.05157813702848345,1,244,2019,6,28
1,25,0,58,0.01701701701701702,0,0.04311008468052348,3,340,2019,7,7
1,31,0,39,0.01701701701701702,0,0.03156274056966897,2,359,2019,6,19
1,28,1,219,0.0,3,0.20939183987682833,0,57,2019,8,27
1,31,1,185,0.001001001001001001,3,0.38414164742109314,1,248,2019,8,26
1,31,1,300,0.002002002002002002,0,0.041570438799076216,3,265,2019,8,12
1,31,1,387,0.002002002002002002,0,0.041570438799076216,3,265,2019,8,12
1,38,1,146,0.02902902902902903,0,0.041570438799076216,3,320,2019,8,12
1,28,1,131,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,25,1,137,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,38,1,146,0.02902902902902903,0,0.041570438799076216,3,269,2019,8,12
1,36,1,137,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,36,1,131,0.01901901901901902,0,0.041570438799076216,3,365,2019,8,12
1,28,1,242,0.001001001001001001,2,0.13702848344880678,1,8,2019,8,24
0,7,0,40,0.0,0,0.041570438799076216,0,83,2019,8,12
1,30,0,87,0.001001001001001001,2,0.13625866050808313,2,326,2019,7,4
1,30,0,87,0.001001001001001001,2,0.17013086989992304,2,328,2019,8,12
1,30,0,87,0.001001001001001001,0,0.041570438799076216,2,346,2019,8,12
1,30,0,87,0.001001001001001001,0,0.041570438799076216,2,346,2019,8,12
